,FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr,tierID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub,mactID
2954,,G PChem Crossett89,5003.0,,,2012.0,SN-01,,Gas 1,,,,,,,1.0,43.6,8400.0,Gas 1,350.0,325.0,311.0
2955,,G PChemicals Lufkin,48005.0,,,2012.0,Boiler #1,,Gas 1,,,,,,,1.0,24.5,8706.0,Gas 1,350.0,325.0,3088.0
2956,,G PChemicals Lufkin,48005.0,,,2012.0,Boiler #2,,Gas 1,,,,,,,1.0,20.92,8706.0,Gas 1,350.0,325.0,3089.0
2957,,G PCleveland Ply Lumber,48407.0,,,2012.0,GRP-SBOIL,,Wet Biomass,,,,,,,1.0,289.8,8568.0,Wet Biomass,400.0,321.0,3090.0
2958,,G PCrossett92,5003.0,,,2012.0,SN-03,,Wet Biomass,,,,,,,1.0,1001.0,8400.0,Wet Biomass,400.0,322.0,312.0
2959,,G PCrossett92,5003.0,,,2012.0,SN-18,,Gas 1,,,,,,,1.0,220.0,400.0,Gas 1,350.0,322.0,313.0
2960,,G PCrossett92,5003.0,,,2012.0,SN-19,,Gas 1,,,,,,,1.0,357.0,700.0,Gas 1,350.0,322.0,314.0
2961,,G PCrossett92,5003.0,,,2012.0,SN-22,,Wet Biomass,,,,,,,1.0,720.0,8500.0,Wet Biomass,400.0,322.0,315.0
2962,,G PDudley,37191.0,,,2012.0,ES-B1,,Wet Biomass,,,,,,,1.0,254.0,8500.0,Wet Biomass,400.0,321.0,2117.0
2963,,G PDuluth,27137.0,,,2012.0,EU31 Boiler #1,,Heavy Liquid,,,,,,,1.0,43.0,8400.0,Heavy Liquid,400.0,321.0,1007.0
2964,,G PDuluth,27137.0,,,2012.0,EU32 Boiler #2,,Heavy Liquid,,,,,,,1.0,43.0,8400.0,Heavy Liquid,400.0,321.0,1008.0
2965,,G PDuluth,27137.0,,,2012.0,EU33 Boiler #3,,Heavy Liquid,,,,,,,1.0,43.0,8400.0,Heavy Liquid,400.0,321.0,1009.0
2966,,G PDuluth,27137.0,,,2012.0,EU34 Boiler #4,,Dry Biomass,,,,,,,1.0,60.0,8400.0,Dry Biomass,400.0,321.0,1010.0
2967,,G PDuluth,27137.0,,,2012.0,EU35 Boiler#5,,Wet Biomass,,,,,,,1.0,17.0,8400.0,Wet Biomass,400.0,321.0,1011.0
2968,,G PEngineered Wood Products Thornsby,1021.0,,,2012.0,EU 001 Wood Fired Boiler,,Wet Biomass,,,,,,,1.0,61.77,8760.0,Wet Biomass,400.0,321.0,407.0
2969,,G PGloster Ply,28005.0,,,2012.0,AA-001,,Wet Biomass,,,,,,,1.0,48.0,7881.0,Wet Biomass,400.0,321.0,2005.0
2970,,G PGloster Ply,28005.0,,,2012.0,AA-002,,Wet Biomass,,,,,,,1.0,48.0,7875.0,Wet Biomass,400.0,321.0,2006.0
2971,,G PGloster Ply,28005.0,,,2012.0,AA-003,,Wet Biomass,,,,,,,1.0,98.0,7883.0,Wet Biomass,400.0,321.0,2007.0
2972,,G PGreen Bay1983,55009.0,,,2012.0,Boiler 3 (Part of Permitted B01),,Gas 1,,,,,,,1.0,138.4,2160.0,Gas 1,350.0,322.0,3371.0
2973,,G PGreen Bay1983,55009.0,,,2012.0,Boiler 4 (Part of Permitted B01),,Gas 1,,,,,,,1.0,186.9,8280.0,Gas 1,350.0,322.0,3372.0
2974,,G PGreen Bay2818,55009.0,,,2012.0,B10 - Wastepaper Sludge-Fired Boiler 10,,Wet Biomass,,,,,,,1.0,95.0,8376.0,Wet Biomass,400.0,322.0,3375.0
2975,,G PGreen Bay2818,55009.0,,,2012.0,B25 - Stoker Boiler #5,,Coal,,,,,,,1.0,200.0,4080.0,Coal,400.0,322.0,3376.0
2976,,G PGreen Bay2818,55009.0,,,2012.0,B26 - Stoker Boiler #6,,Coal,,,,,,,1.0,350.0,8304.0,Coal,400.0,322.0,3377.0
2977,,G PGreen Bay2818,55009.0,,,2012.0,B27 - Cyclone Boiler #7,,Coal,,,,,,,1.0,615.0,8328.0,Coal,400.0,322.0,3378.0
2978,,G PGreen Bay2818,55009.0,,,2012.0,B28 - Stoker Boiler #8,,Coal,,,,,,,1.0,235.0,8304.0,Coal,400.0,322.0,3379.0
2979,,G PGreen Bay2818,55009.0,,,2012.0,B29 - Fluidized Bed Boiler #9,,Coal,,,,,,,1.0,486.0,7896.0,Coal,400.0,322.0,3380.0
2980,,G PGurdon Ply Lumber,5019.0,,,2012.0,SN-01 No. 1 Wood Residue Fired Boiler,,Wet Biomass,,,,,,,1.0,135.0,8640.0,Wet Biomass,400.0,321.0,439.0
2981,,G PGurdon Ply Lumber,5019.0,,,2012.0,SN-02 No. 2 Wood Residue Fired Boiler,,Wet Biomass,,,,,,,1.0,135.0,8400.0,Wet Biomass,400.0,321.0,440.0
2982,,G PGurdon Ply Lumber,5019.0,,,2012.0,SN-22 Heat Recovery Boiler,,Gas 1,,,,,,,1.0,55.0,8640.0,Gas 1,350.0,321.0,441.0
2983,,G PGurdon Ply Lumber,5019.0,,,2012.0,SN-34 Natural Gas Boiler,,Gas 1,,,,,,,1.0,97.5,8400.0,Gas 1,350.0,321.0,442.0
2984,,G PHardboard Phillips,55099.0,,,2012.0,B10 Cleaver Brooks Boiler,,Gas 1,,,,,,,1.0,35.0,1000.0,Gas 1,350.0,321.0,3383.0
2985,,G PHawthorne,12107.0,,,2012.0,EU 001 Wood Fired Boiler,,Wet Biomass,,,,,,,1.0,224.0,8556.0,Wet Biomass,400.0,321.0,550.0
2986,,G PJarratt Fiberboard,51183.0,,,2012.0,EP-15 No. 3 Keeler Boiler,,Coal,,,,,,,1.0,86.6,8400.0,Coal,400.0,321.0,3179.0
2987,,G PLogansport Ply,22031.0,,,2012.0,EQT-0009,,Wet Biomass,,,,,,,1.0,222.0,8760.0,Wet Biomass,400.0,321.0,1633.0
2988,,G PLouisville Ply,28019.0,,,2012.0,AD-003 (Boiler #3),,Wet Biomass,,,,,,,1.0,124.0,8343.0,Wet Biomass,400.0,321.0,2008.0
2989,,G PMadison Ply,13237.0,,,2012.0,800 Wood Waste Boiler,,Wet Biomass,,,,,,,1.0,355.0,8500.0,Wet Biomass,400.0,321.0,330.0
2990,,G PMonticello MD F,13159.0,,,2012.0,EU3460 Natural Gas-Fired Boiler,,Gas 1,,,,,,,1.0,62.5,8520.0,Gas 1,350.0,321.0,331.0
2991,,G PMonticello Plywood,13159.0,,,2012.0,EU700 - Wood Waste Boiler,,Wet Biomass,,,,,,,1.0,235.3,8520.0,Wet Biomass,400.0,321.0,332.0
2992,,G PMuskogee Mill,40101.0,,,2012.0,B-1,,Gas 1,,,,,,,1.0,253.0,360.0,Gas 1,350.0,322.0,2423.0
2993,,G PMuskogee Mill,40101.0,,,2012.0,B-2,,Coal,,,,,,,1.0,345.0,7320.0,Coal,400.0,322.0,2424.0
2994,,G PMuskogee Mill,40101.0,,,2012.0,B-3,,Coal,,,,,,,1.0,460.0,8640.0,Coal,400.0,322.0,2425.0
2995,,G PMuskogee Mill,40101.0,,,2012.0,B-4,,Coal,,,,,,,1.0,460.0,8496.0,Coal,400.0,322.0,2426.0
2996,,G PNew Augusta,28111.0,,,2012.0,AA-005-Package Boiler,,Gas 1,,,,,,,1.0,190.0,500.0,Gas 1,350.0,322.0,2010.0
2997,,G PNew Augusta,28111.0,,,2012.0,AA-015 Power Boiler,,Wet Biomass,,,,,,,1.0,642.0,8520.0,Wet Biomass,400.0,322.0,2011.0
2998,,G PNew Augusta,28111.0,,,2012.0,AA/024-North American Boiler,,Gas 1,,,,,,,1.0,5.0,8400.0,Gas 1,350.0,322.0,2009.0
2999,,G PPalatka,12107.0,,,2012.0,EU15,,Gas 1,,,,,,,1.0,540.0,8500.0,Gas 1,350.0,322.0,551.0
3000,,G PPalatka,12107.0,,,2012.0,EU16,,Wet Biomass,,,,,,,1.0,512.7,8400.0,Wet Biomass,400.0,322.0,552.0
3001,,G PPalatka,12107.0,,,2012.0,EU44,,Gas 1,,,,,,,1.0,244.6,1800.0,Gas 1,350.0,322.0,553.0
3002,,G PPeterman Ply,1035.0,,,2012.0,EU001 Woodwaste Boiler w/Multiclone and ESP,,Wet Biomass,,,,,,,1.0,224.0,8305.0,Wet Biomass,400.0,321.0,408.0
3003,,G PPort Hudson,22037.0,,,2012.0,EQT0099 - Combination Boiler No. 1,,Wet Biomass,,,,,,,1.0,459.2,5728.0,Wet Biomass,400.0,322.0,1634.0
3004,,G PPort Hudson,22037.0,,,2012.0,EQT0100 - Power Boiler No. 5,,Gas 1,,,,,,,1.0,987.0,1700.0,Gas 1,350.0,322.0,1635.0
3005,,G PPort Hudson,22037.0,,,2012.0,EQT0109 - No. 6 CFB Boiler,,Wet Biomass,,,,,,,1.0,1205.0,8400.0,Wet Biomass,400.0,322.0,1636.0
3006,,G PProsperity Ply,45071.0,,,2012.0,"B, Wood Fired Boiler",,Wet Biomass,,,,,,,1.0,200.0,8520.0,Wet Biomass,400.0,321.0,2796.0
3007,,G PRoxboro,37145.0,,,2012.0,ES-1 Wood fired Boiler,,Wet Biomass,,,,,,,1.0,70.0,8400.0,Wet Biomass,400.0,321.0,2118.0
3008,,G PRoxboro,37145.0,,,2012.0,IES-10,,Gas 1,,,,,,,1.0,5.0,8400.0,Gas 1,350.0,321.0,2119.0
3009,,G PRussellville,45015.0,,,2012.0,Wood-fired boiler,,Wet Biomass,,,,,,,1.0,248.67,8400.0,Wet Biomass,400.0,321.0,2797.0
3010,,G PS RM Riincon,13103.0,,,2012.0,EU BO01,,Coal,,,,,,,1.0,422.0,8400.0,Coal,400.0,322.0,333.0
3011,,G PS RM Riincon,13103.0,,,2012.0,EU BO02,,Coal,,,,,,,1.0,422.0,8400.0,Coal,400.0,322.0,334.0
3012,,G PS RM Riincon,13103.0,,,2012.0,EU BO03,,Coal,,,,,,,1.0,422.0,8400.0,Coal,400.0,322.0,335.0
3013,,G PSpringhill Wood,22119.0,,,2012.0,01-79 Woodwaste Fired Boiler,,Dry Biomass,,,,,,,1.0,208.8,8400.0,Dry Biomass,400.0,321.0,1637.0
3014,,G PTalladega Ply,1121.0,,,2012.0,EU001 Wood Waste Boiler w Multiclone and ESP,,Wet Biomass,,,,,,,1.0,185.0,8520.0,Wet Biomass,400.0,321.0,409.0
3015,,G PTaylorsville Ply,28067.0,,,2012.0,AA-500,,Wet Biomass,,,,,,,1.0,169.0,8724.0,Wet Biomass,400.0,321.0,2012.0
3016,,G PTaylorsville Ply,28067.0,,,2012.0,AA-700,,Wet Biomass,,,,,,,1.0,155.0,8652.0,Wet Biomass,400.0,321.0,2013.0
3017,,G PToledo,41041.0,,,2012.0,EU13 - Power Boiler #1,,Heavy Liquid,,,,,,,1.0,187.5,8600.0,Heavy Liquid,400.0,322.0,2497.0
3018,,G PToledo,41041.0,,,2012.0,EU18 - Power Boiler #3,,Gas 1,,,,,,,1.0,156.3,8600.0,Gas 1,350.0,322.0,2498.0
3019,,G PToledo,41041.0,,,2012.0,EU22 - Power Boiler #5,,Gas 1,,,,,,,1.0,352.2,8600.0,Gas 1,350.0,322.0,2499.0
3020,,G PTylertown Mill,28113.0,,,2012.0,"AA-001, Woodwaste Boiler",,Wet Biomass,,,,,,,1.0,30.0,8688.0,Wet Biomass,400.0,321.0,2014.0
3021,,G PWarm Springs,13145.0,,,2012.0,EU600 Wood Fuel Boiler,,Wet Biomass,,,,,,,1.0,180.0,8520.0,Wet Biomass,400.0,321.0,336.0
3022,,G PWarrenton,13189.0,,,2012.0,400B Wood Waste Boiler,,Wet Biomass,,,,,,,1.0,85.7,7565.0,Wet Biomass,400.0,321.0,337.0
3023,,G PWhiteville,37047.0,,,2012.0,ES-B2,,Wet Biomass,,,,,,,1.0,241.5,8664.0,Wet Biomass,400.0,321.0,2120.0
3024,,G PWood Claxton,13109.0,,,2012.0,400,,Wet Biomass,,,,,,,1.0,86.0,7000.0,Wet Biomass,400.0,321.0,338.0
3025,1000480.0,GALEY & LORD SOCIETY HILL,45031.0,DARLINGTON COUNTY,313311.0,2015.0,GP-01,OCS (Other combustion source),Bituminous,Tier 2 (Equation C-2a),843.0,tons,22133.808,2.526690411,11236.0,1.0,181.0,,,,,
3026,1003355.0,GALLUP REFINERY,35031.0,MCKINLEY COUNTY,324110.0,2017.0,GP-RFG,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,18794.0,1.0,70.0,,,,,
3027,1004542.0,GBC METALS LLC DBA OLIN BRASS,17119.0,MADISON,331420.0,2012.0,GP-Zones 1 and 17,OCS (Other combustion source),Wood and Wood Residuals,Tier 1 (Equation C-1),0.0,tons,0,0,5590.0,1.0,9.5,,,,,
3028,1004542.0,GBC METALS LLC DBA OLIN BRASS,17119.0,MADISON,331421.0,2012.0,GP-Zones 1 and 17,OCS (Other combustion source),Wood and Wood Residuals,Tier 1 (Equation C-1),0.0,tons,0,0,5591.0,1.0,9.5,,,,,
3029,1001862.0,GE Aviation  Evendale Plant (1431150060),39061.0,HAMILTON COUNTY,336412.0,2011.0,EA-019-C,OB (Boiler  other),Kerosene-Type Jet Fuel,Tier 1 (Equation C-1),471.809389,gallons,63.69426752,0.007271035,4037.0,1.0,142.0,,,,,
3030,1004697.0,GE Transportation-Erie Plant,42049.0,ERIE COUNTY,336510.0,2018.0,GP-002,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),2906.0,gallons,405.787646,0.046322791,6011.0,1.0,56.0,,,,,
3031,1007135.0,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,12107.0,PUTNAM COUNTY,322110.0,2012.0,EU 016 No.4 Combination Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),,,na,na,13577.0,1.0,513.0,,,,,
3032,1007135.0,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,12107.0,PUTNAM COUNTY,322121.0,2012.0,EU 016 No.4 Combination Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),,,na,na,13579.0,1.0,513.0,,,,,
3033,1007135.0,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,12107.0,PUTNAM COUNTY,322110.0,2011.0,EU016 No.4 Combination Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),,,na,na,13580.0,1.0,513.0,,,,,
3034,1007135.0,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,12107.0,PUTNAM COUNTY,322121.0,2011.0,EU016 No.4 Combination Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),,,na,na,13582.0,1.0,513.0,,,,,
3035,1007627.0,GEORGIA PACIFIC MONTICELLO LLC,28077.0,LAWRENCE,322130.0,2015.0,Combination Boiler,S (Stoker Boiler),Tires,Tier 1 (Equation C-1),25.29952309,tons,708.3866465,0.080866056,5546.0,1.0,917.0,,,,,
3036,1007214.0,GEORGIA-PACIFIC  LLC-CROSSETT,5003.0,ASHLEY,322110.0,2010.0,10A Boiler (SN-03),S (Stoker Boiler),Tires,Tier 3 (Equation C-3  solid fuel),,,na,na,12130.0,1.0,1001.0,,,,,
3037,1007214.0,GEORGIA-PACIFIC  LLC-CROSSETT,5003.0,ASHLEY,322110.0,2010.0,9A Boiler (SN-22),S (Stoker Boiler),Tires,Tier 3 (Equation C-3  solid fuel),,,na,na,12120.0,1.0,720.0,,,,,
3038,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2010.0,No. 1 Power Boiler (U500),S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,12137.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3039,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2010.0,No. 1 Power Boiler (U500),S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),,,na,na,13660.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3040,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2010.0,No. 1 Power Boiler (U500),S (Stoker Boiler),Tires,Tier 3 (Equation C-3  solid fuel),,,na,na,12135.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3041,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2018.0,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,TIER 4,67716.87999,short ton,1688181.818,192.7148194,22479.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3042,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2018.0,No. 1 Power Boiler U500,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),TIER 4,524271844.7,scf,540000,61.64383562,21789.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3043,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2013.0,No. 1 Power Boiler U500,S (Stoker Boiler),Residual Fuel Oil No. 6,TIER 4,0.0,gallon,0,0,21313.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3044,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2013.0,No. 1 Power Boiler U500,S (Stoker Boiler),Tires,TIER 4,0.0,short ton,0,0,23246.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3045,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2010.0,No. 2 Power Boiler (U501),S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,12133.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3046,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2010.0,No. 2 Power Boiler (U501),S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),,,na,na,13658.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3047,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2010.0,No. 2 Power Boiler (U501),S (Stoker Boiler),Tires,Tier 3 (Equation C-3  solid fuel),,,na,na,12131.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3048,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2018.0,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,TIER 4,68045.07166,short ton,1696363.636,193.6488169,22487.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3049,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2018.0,No. 2 Power Boiler U501,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),TIER 4,631067961.2,scf,650000,74.20091324,21797.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3050,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2013.0,No. 2 Power Boiler U501,S (Stoker Boiler),Residual Fuel Oil No. 6,TIER 4,0.0,gallon,0,0,21317.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3051,1002823.0,GEORGIA-PACIFIC CEDAR SPRINGS LLC,13099.0,EARLY COUNTY,322130.0,2013.0,No. 2 Power Boiler U501,S (Stoker Boiler),Tires,TIER 4,0.0,short ton,0,0,23250.0,1.0,784.0,8200.0,Wet Biomass,400.0,322.0,324.0
3052,1000589.0,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,55009.0,BROWN,322121.0,2017.0,B29,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,TIER 4,0.0,gallon,0,0,21087.0,1.0,486.0,,,,,
3053,1000589.0,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,55009.0,BROWN,322121.0,2017.0,B29,CFB (Boiler  circulating fluidized bed),Petroleum Coke,TIER 4,0.0,short ton,0,0,23097.0,1.0,486.0,,,,,
3054,1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2018.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Bituminous,TIER 4,22791.08777,short ton,568181.8182,64.86093815,22361.0,1.0,422.0,,,,,
3055,1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2018.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,TIER 4,24154.58937,gallon,3333.333333,0.380517504,21036.0,1.0,422.0,,,,,
3056,1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2018.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,TIER 4,65333.33333,short ton,1960000,223.7442922,23092.0,1.0,422.0,,,,,
3057,1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2016.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Tires,TIER 4,10870.53571,short ton,304375,34.74600457,23178.0,1.0,422.0,,,,,
3058,1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2018.0,BO03,CFB (Boiler  circulating fluidized bed),Bituminous,TIER 4,24213.25165,short ton,603636.3636,68.90826069,22365.0,1.0,422.0,,,,,
3059,1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2018.0,BO03,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,TIER 4,72463.76812000001,gallon,10000,1.141552511,21040.0,1.0,422.0,,,,,
3060,1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2018.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,TIER 4,68333.33333,short ton,2050000,234.0182648,23096.0,1.0,422.0,,,,,
3061,1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2016.0,BO03,CFB (Boiler  circulating fluidized bed),Tires,TIER 4,7031.25,short ton,196875,22.47431507,23177.0,1.0,422.0,,,,,
3062,1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2013.0,GP-CE01,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),1829.7659,scf,1.884658877,0.000215144,4783.0,1.0,3.14,,,,,
3063,1000589.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,55009.0,BROWN,322121.0,2010.0,B25,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,12176.0,1.0,200.0,,,,,
3064,1000589.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,55009.0,BROWN,322121.0,2010.0,B26,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,12174.0,1.0,350.0,,,,,
3065,1000589.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,55009.0,BROWN,322121.0,2010.0,B26,S (Stoker Boiler),Petroleum Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,12172.0,1.0,350.0,,,,,
3066,1000589.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,55009.0,BROWN,322121.0,2010.0,B28,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,12180.0,1.0,235.0,,,,,
3067,1000589.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,55009.0,BROWN,322121.0,2010.0,B29,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,12178.0,1.0,486.0,,,,,
3068,1006962.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,1023.0,CHOCTAW,322110.0,2017.0,Z015,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,12485.0,1.0,425.0,,,,,
3069,1006962.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,1023.0,CHOCTAW,322110.0,2018.0,Z016,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,12491.0,1.0,318.0,,,,,
3070,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO01 Tier 3,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,12388.0,1.0,422.0,,,,,
3071,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Bituminous,TIER 4,21806.51278,short ton,543636.3636,62.05894562,22350.0,1.0,422.0,,,,,
3072,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,TIER 4,0.0,gallon,0,0,21025.0,1.0,422.0,,,,,
3073,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,TIER 4,72666.66667,short ton,2180000,248.8584475,23081.0,1.0,422.0,,,,,
3074,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO03,CFB (Boiler  circulating fluidized bed),Bituminous,TIER 4,26765.85348,short ton,667272.7273,76.17268576,22351.0,1.0,422.0,,,,,
3075,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO03,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,TIER 4,0.0,gallon,0,0,21026.0,1.0,422.0,,,,,
3076,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,TIER 4,91555.55556,short ton,2746666.667,313.5464231,23082.0,1.0,422.0,,,,,
3077,1007214.0,GEORGIA-PACIFIC Crossett Paper Operations,5003.0,ASHLEY,322110.0,2015.0,10A Boiler (SN-03),S (Stoker Boiler),Tires,Tier 3 (Equation C-3  solid fuel),,,na,na,12125.0,1.0,1001.0,,,,,
