FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr,tierID,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub,Zip,Num_Empl,FIPS_m,State,mactID
1006360.0,NIPPON DYNAWAVE PACKAGING,53015.0,COWLITZ COUNTY,322121.0,2013.0,GHG-06_PB7,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),261.0,mmBtu/hr,,,,,na,na,13993.0,,,,,,,,,,,,,
1006360.0,NIPPON DYNAWAVE PACKAGING,53015.0,COWLITZ COUNTY,322122.0,2013.0,GHG-06_PB7,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),261.0,mmBtu/hr,,,,,na,na,13994.0,,,,,,,,,,,,,
1004886.0,INTERSTATE PAPER LLC,13179.0,LIBERTY COUNTY,322130.0,2010.0,BFB Multi-fuel Boiler,BFB (Boiler  bubbling fluidized bed),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),300.0,mmBtu/hr,,,,,na,na,13996.0,,,,,,,,,,,,,
1004886.0,INTERSTATE PAPER LLC,13179.0,LIBERTY COUNTY,322130.0,2011.0,BFB Multi-fuel Boiler,BFB (Boiler  bubbling fluidized bed),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),300.0,mmBtu/hr,,,,,na,na,13998.0,,,,,,,,,,,,,
1004886.0,INTERSTATE PAPER LLC,13179.0,LIBERTY COUNTY,322130.0,2012.0,BFB Multi-fuel Boiler,BFB (Boiler  bubbling fluidized bed),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),300.0,mmBtu/hr,,,,,na,na,14000.0,,,,,,,,,,,,,
1004886.0,INTERSTATE PAPER LLC,13179.0,LIBERTY COUNTY,322130.0,2013.0,Power Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),400.0,mmBtu/hr,,,,,na,na,14002.0,,,,,,,,,,,,,
1004886.0,INTERSTATE PAPER LLC,13179.0,LIBERTY COUNTY,322130.0,2012.0,Power Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),400.0,mmBtu/hr,,,,,na,na,14004.0,,,,,,,,,,,,,
1004886.0,INTERSTATE PAPER LLC,13179.0,LIBERTY COUNTY,322130.0,2010.0,Power Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),400.0,mmBtu/hr,,,,,na,na,14006.0,,,,,,,,,,,,,
1000319.0,WestRock CP  LLC - Florence Mill,45041.0,Florence,322130.0,2010.0,PB3,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),343.0,mmBtu/hr,,,,,na,na,14008.0,,,,,,,,,,,,,
1000319.0,WestRock CP  LLC - Florence Mill,45041.0,Florence,322130.0,2018.0,PB1,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),245.0,mmBtu/hr,,,,,na,na,14009.0,,,,,,,,,,,,,
1000319.0,WestRock CP  LLC - Florence Mill,45041.0,Florence,322130.0,2012.0,PB3,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),343.0,mmBtu/hr,,,,,na,na,14010.0,,,,,,,,,,,,,
1000319.0,WestRock CP  LLC - Florence Mill,45041.0,Florence,322130.0,2011.0,PB3,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),343.0,mmBtu/hr,,,,,na,na,14011.0,,,,,,,,,,,,,
1000319.0,WestRock CP  LLC - Florence Mill,45041.0,Florence,322130.0,2015.0,PB3,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),343.0,mmBtu/hr,,,,,na,na,14012.0,,,,,,,,,,,,,
1007644.0,FLAMBEAU RIVER PAPERS LLC,55099.0,PRICE COUNTY,322110.0,2013.0,b20,OB (Boiler  other),,Tier 3 (Equation C-4  liquid fuel),97.5,mmBtu/hr,,,,,na,na,14013.0,,,,,,,,,,,,,
1007644.0,FLAMBEAU RIVER PAPERS LLC,55099.0,PRICE COUNTY,322121.0,2013.0,b20,OB (Boiler  other),,Tier 3 (Equation C-4  liquid fuel),97.5,mmBtu/hr,,,,,na,na,14014.0,,,,,,,,,,,,,
1006366.0,Catalyst Paper Operations Inc. Rumford Division,23017.0,OXFORD,322121.0,2010.0,Cogen Boiler No. 6,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),630.0,mmBtu/hr,,,,,na,na,14015.0,,,,,,,,,,,,,
1006366.0,Catalyst Paper Operations Inc. Rumford Division,23017.0,OXFORD,322121.0,2010.0,Cogen Boiler No. 7,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),630.0,mmBtu/hr,,,,,na,na,14017.0,,,,,,,,,,,,,
1006256.0,PACKAGING CORPORATION OF AMERICA,22011.0,BEAUREGARD PARISH,322130.0,2013.0,No.1 Power Boiler 69-03,OB (Boiler  other),Used Oil,Tier 3 (Equation C-4  liquid fuel),1592.0,mmBtu/hr,,,,,na,na,14019.0,,,,,,,,,,,,,
1006256.0,PACKAGING CORPORATION OF AMERICA,22011.0,BEAUREGARD PARISH,322122.0,2013.0,No.1 Power Boiler 69-03,OB (Boiler  other),Used Oil,Tier 3 (Equation C-4  liquid fuel),1592.0,mmBtu/hr,,,,,na,na,14020.0,,,,,,,,,,,,,
1006256.0,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,22011.0,BEAUREGARD PARISH,322130.0,2010.0,No.1 Power Boiler 69-03,S (Stoker Boiler),Used Oil,Tier 3 (Equation C-4  liquid fuel),1592.0,mmBtu/hr,,,,,na,na,14022.0,,,,,,,,,,,,,
1006256.0,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,22011.0,BEAUREGARD PARISH,322122.0,2010.0,No.1 Power Boiler 69-03,S (Stoker Boiler),Used Oil,Tier 3 (Equation C-4  liquid fuel),1592.0,mmBtu/hr,,,,,na,na,14023.0,,,,,,,,,,,,,
1006256.0,PACKAGING CORPORATION OF AMERICA,22011.0,BEAUREGARD PARISH,322130.0,2012.0,No.1 Power Boiler 69-03,S (Stoker Boiler),Used Oil,Tier 3 (Equation C-4  liquid fuel),1592.0,mmBtu/hr,,,,,na,na,14025.0,,,,,,,,,,,,,
1006256.0,PACKAGING CORPORATION OF AMERICA,22011.0,BEAUREGARD PARISH,322122.0,2012.0,No.1 Power Boiler 69-03,S (Stoker Boiler),Used Oil,Tier 3 (Equation C-4  liquid fuel),1592.0,mmBtu/hr,,,,,na,na,14026.0,,,,,,,,,,,,,
1006256.0,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,22011.0,BEAUREGARD PARISH,322130.0,2011.0,No.1 Power Boiler 69-03,S (Stoker Boiler),Used Oil,Tier 3 (Equation C-4  liquid fuel),1592.0,mmBtu/hr,,,,,na,na,14028.0,,,,,,,,,,,,,
1006256.0,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,22011.0,BEAUREGARD PARISH,322122.0,2011.0,No.1 Power Boiler 69-03,S (Stoker Boiler),Used Oil,Tier 3 (Equation C-4  liquid fuel),1592.0,mmBtu/hr,,,,,na,na,14029.0,,,,,,,,,,,,,
1002054.0,Smithfield Packaged Meats Corp.,46099.0,MINNEHAHA COUNTY,311611.0,2016.0,Babcock Boiler,PFB (Boiler  pressurized fluidized bed),Distillate Fuel Oil No. 2,Tier 3 (Equation C-4  liquid fuel),84.0,mmBtu/hr,,,,,na,na,14031.0,,,,,,,,,,,,,
1006885.0,International Paper Ticonderoga Mill,36031.0,Essex,322121.0,2012.0,PB1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),855.0,mmBtu/hr,,,,,na,na,14033.0,,,,,,,,,,,,,
1006885.0,International Paper Ticonderoga Mill,36031.0,Essex,322121.0,2014.0,PB1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),855.0,mmBtu/hr,,,,,na,na,14034.0,,,,,,,,,,,,,
1006885.0,International Paper Ticonderoga Mill,36031.0,Essex,322121.0,2013.0,PB1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),855.0,mmBtu/hr,,,,,na,na,14035.0,,,,,,,,,,,,,
1006885.0,International Paper Ticonderoga Mill,36031.0,Essex,322121.0,2015.0,PB1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),855.0,mmBtu/hr,,,,,na,na,14036.0,,,,,,,,,,,,,
1006885.0,International Paper Ticonderoga Mill,36031.0,Essex,322121.0,2011.0,PB1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),855.0,mmBtu/hr,,,,,na,na,14037.0,,,,,,,,,,,,,
1006885.0,International Paper Ticonderoga Mill,36031.0,Essex,322121.0,2010.0,PB1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),855.0,mmBtu/hr,,,,,na,na,14038.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2010.0,PB2,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),425.0,mmBtu/hr,,,,,na,na,14039.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2015.0,PB5,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),600.0,mmBtu/hr,,,,,na,na,14040.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2014.0,PB5,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),600.0,mmBtu/hr,,,,,na,na,14041.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2017.0,PB5,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),600.0,mmBtu/hr,,,,,na,na,14042.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2013.0,PB5,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),600.0,mmBtu/hr,,,,,na,na,14043.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2016.0,PB2,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),425.0,mmBtu/hr,,,,,na,na,14044.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2012.0,PB5,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),600.0,mmBtu/hr,,,,,na,na,14045.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2011.0,PB2,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),425.0,mmBtu/hr,,,,,na,na,14046.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2015.0,PB2,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),425.0,mmBtu/hr,,,,,na,na,14047.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2012.0,PB2,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),425.0,mmBtu/hr,,,,,na,na,14048.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2013.0,PB2,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),425.0,mmBtu/hr,,,,,na,na,14049.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2018.0,PB5,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),600.0,mmBtu/hr,,,,,na,na,14050.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2014.0,PB2,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),425.0,mmBtu/hr,,,,,na,na,14051.0,,,,,,,,,,,,,
1007226.0,International Paper-Riegelwood,37047.0,Columbus,322110.0,2010.0,PB5,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),600.0,mmBtu/hr,,,,,na,na,14052.0,,,,,,,,,,,,,
1000229.0,Domtar Paper Company LLC - Plymouth,37117.0,Martin,322110.0,2010.0,Package Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),360.0,mmBtu/hr,,,,,na,na,14053.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322130.0,2012.0,PB5,OB (Boiler  other),Used Oil,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14054.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322110.0,2012.0,PB5,OB (Boiler  other),Used Oil,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14055.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322130.0,2012.0,PB5,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14056.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322110.0,2012.0,PB5,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14057.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322130.0,2010.0,PB5,OB (Boiler  other),Used Oil,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14058.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322110.0,2010.0,PB5,OB (Boiler  other),Used Oil,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14059.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322130.0,2010.0,PB5,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14060.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322110.0,2010.0,PB5,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14061.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322130.0,2011.0,PB5,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14062.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322110.0,2011.0,PB5,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14063.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322130.0,2011.0,PB5,OB (Boiler  other),Used Oil,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14064.0,,,,,,,,,,,,,
1002272.0,WestRock CP  LLC - Fernandina Beach Mill (Formerly Smurfit-Stone),12089.0,NASSAU COUNTY,322110.0,2011.0,PB5,OB (Boiler  other),Used Oil,Tier 3 (Equation C-4  liquid fuel),657.8,mmBtu/hr,,,,,na,na,14065.0,,,,,,,,,,,,,
1006668.0,Graphic Packaging International - Texarkana Mill,48067.0,CASS COUNTY,322121.0,2012.0,EPN2,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),1087.0,mmBtu/hr,,,,,na,na,14066.0,,,,,,,,,,,,,
1006668.0,International Paper - Texarkana Mill,48067.0,CASS COUNTY,322121.0,2011.0,EPN2,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),1087.0,mmBtu/hr,,,,,na,na,14068.0,,,,,,,,,,,,,
1006668.0,International Paper - Texarkana Mill,48067.0,CASS COUNTY,322121.0,2010.0,EPN2,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),1087.0,mmBtu/hr,,,,,na,na,14070.0,,,,,,,,,,,,,
1006668.0,Graphic Packaging International - Texarkana Mill,48067.0,CASS COUNTY,322121.0,2013.0,EPN2,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),1087.0,mmBtu/hr,,,,,na,na,14072.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2011.0,Power Boiler 2,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14076.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2017.0,Power Boiler 1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14078.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2015.0,Power Boiler 2,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14080.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2014.0,Power Boiler 2,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14082.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2016.0,Power Boiler 1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14084.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2014.0,Power Boiler 1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14086.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2010.0,Power Boiler 2,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14088.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2017.0,Power Boiler 2,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14090.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2010.0,Biomass Boiler,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),480.0,mmBtu/hr,,,,,na,na,14092.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2013.0,Power Boiler 2,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14094.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2013.0,Power Boiler 1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14096.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2018.0,Power Boiler 1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14098.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2012.0,Power Boiler 2,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14100.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2018.0,Power Boiler 2,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14102.0,,,,,,,,,,,,,
1000593.0,VERSO ANDROSCOGGIN LLC,23007.0,FRANKLIN,322121.0,2015.0,Power Boiler 1,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),680.0,mmBtu/hr,,,,,na,na,14104.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2013.0,ES 161-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),287.0,mmBtu/hr,,,,,na,na,14106.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2016.0,ES-150-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),579.0,mmBtu/hr,,,,,na,na,14107.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2012.0,ES 161-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),287.0,mmBtu/hr,,,,,na,na,14108.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2017.0,ES-150-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),579.0,mmBtu/hr,,,,,na,na,14109.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2011.0,ES-150-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),579.0,mmBtu/hr,,,,,na,na,14110.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2016.0,ES 161-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),287.0,mmBtu/hr,,,,,na,na,14111.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2015.0,ES-150-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),579.0,mmBtu/hr,,,,,na,na,14112.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2012.0,ES-150-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),579.0,mmBtu/hr,,,,,na,na,14113.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2014.0,ES 161-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),287.0,mmBtu/hr,,,,,na,na,14114.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2010.0,ES-150-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),579.0,mmBtu/hr,,,,,na,na,14115.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2010.0,ES 161-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),287.0,mmBtu/hr,,,,,na,na,14116.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2014.0,ES-150-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),579.0,mmBtu/hr,,,,,na,na,14117.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2011.0,ES 161-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),287.0,mmBtu/hr,,,,,na,na,14118.0,,,,,,,,,,,,,
1000228.0,International Paper - New Bern Mill,37049.0,Craven,322110.0,2015.0,ES 161-001,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),287.0,mmBtu/hr,,,,,na,na,14119.0,,,,,,,,,,,,,
1001906.0,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,12089.0,NASSAU,322110.0,2013.0,No 6 Power Boiler,BFB (Boiler  bubbling fluidized bed),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),660.0,mmBtu/hr,,,,,na,na,14120.0,,,,,,,,,,,,,
1007867.0,Packaging Corporation of America,47071.0,Hardin,322130.0,2011.0,Combination Boiler #1,OB (Boiler  other),Used Oil,Tier 3 (Equation C-4  liquid fuel),400.0,mmBtu/hr,,,,,na,na,14128.0,,,,,,,,,,,,,
1007867.0,Packaging Corporation of America,47071.0,Hardin,322130.0,2012.0,Combination Boiler #1,OB (Boiler  other),Used Oil,Tier 3 (Equation C-4  liquid fuel),400.0,mmBtu/hr,,,,,na,na,14129.0,,,,,,,,,,,,,
1007867.0,Packaging Corporation of America,47071.0,Hardin,322130.0,2013.0,Combination Boiler #1,OB (Boiler  other),Used Oil,Tier 3 (Equation C-4  liquid fuel),400.0,mmBtu/hr,,,,,na,na,14130.0,,,,,,,,,,,,,
1005994.0,DOMTAR AW LLC ASHDOWN MILL,5081.0,LITTLE RIVER,322121.0,2011.0,#1 Power Boiler,S (Stoker Boiler),Distillate Fuel Oil No. 2,Tier 3 (Equation C-4  liquid fuel),580.0,mmBtu/hr,,,,,na,na,14247.0,,,,,,,,,,,,,
1005994.0,DOMTAR AW LLC ASHDOWN MILL,5081.0,LITTLE RIVER,322121.0,2010.0,#1 Power Boiler,S (Stoker Boiler),Distillate Fuel Oil No. 2,Tier 3 (Equation C-4  liquid fuel),580.0,mmBtu/hr,,,,,na,na,14249.0,,,,,,,,,,,,,
