,FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub
3073,1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2018.0,BO03,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),TIER 4,,,2777.777778,0.31709792,1.0,422.0,,,,
3074,1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2013.0,GP-CE01,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),1829.7659,scf,1.884658877,0.000215144,1.0,3.14,,,,
3075,1000589.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,55009.0,BROWN,322121.0,2010.0,B25,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,200.0,,,,
3076,1000589.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,55009.0,BROWN,322121.0,2010.0,B26,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,350.0,,,,
3077,1000589.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,55009.0,BROWN,322121.0,2010.0,B26,S (Stoker Boiler),Petroleum Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,350.0,,,,
3078,1000589.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,55009.0,BROWN,322121.0,2010.0,B28,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,235.0,,,,
3079,1000589.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,55009.0,BROWN,322121.0,2010.0,B29,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,486.0,,,,
3080,1006962.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,1023.0,CHOCTAW,322110.0,2017.0,Z015,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,425.0,,,,
3081,1006962.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,1023.0,CHOCTAW,322110.0,2018.0,Z016,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,318.0,,,,
3082,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO01 Tier 3,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,422.0,,,,
3083,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Bituminous,TIER 4,,,543636.3636,62.05894562,1.0,422.0,,,,
3084,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,TIER 4,,,0,0,1.0,422.0,,,,
3085,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,TIER 4,,,2180000,248.8584475,1.0,422.0,,,,
3086,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO03,CFB (Boiler  circulating fluidized bed),Bituminous,TIER 4,,,667272.7273,76.17268576,1.0,422.0,,,,
3087,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO03,CFB (Boiler  circulating fluidized bed),Distillate Fuel Oil No. 2,TIER 4,,,0,0,1.0,422.0,,,,
3088,1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,TIER 4,,,2746666.667,313.5464231,1.0,422.0,,,,
3089,1007214.0,GEORGIA-PACIFIC Crossett Paper Operations,5003.0,ASHLEY,322110.0,2015.0,10A Boiler (SN-03),S (Stoker Boiler),Tires,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,1001.0,,,,
3090,1007214.0,GEORGIA-PACIFIC Crossett Paper Operations,5003.0,ASHLEY,322110.0,2015.0,9A Boiler (SN-22),S (Stoker Boiler),Tires,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,720.0,,,,
3091,1004304.0,GEORGIA-PACIFIC PLYWOOD/STUD MILL,5003.0,ASHLEY,321212.0,2015.0,GP-Boilers,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,245.0,,,,
3092,1004304.0,GEORGIA-PACIFIC PLYWOOD/STUD MILL,5003.0,ASHLEY,321212.0,2012.0,GP-Boilers,OCS (Other combustion source),Wood and Wood Residuals,Tier 1 (Equation C-1),0.0,tons,0,0,1.0,245.0,,,,
3093,1004304.0,GEORGIA-PACIFIC PLYWOOD/STUD MILL,5003.0,ASHLEY,321212.0,2015.0,GP-Boilers,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),0.0,tons,0,0,1.0,245.0,,,,
3094,1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2010.0,PB01,OB (Boiler  other),Wood and Wood Residuals,Tier 1 (Equation C-1),0.0,tons,0,0,1.0,459.0,,,,
3095,1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2010.0,PB06,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,1205.0,,,,
3096,1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2018.0,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Natural Gas (Weighted U.S. Average),TIER 4,,,870000,99.31506849,1.0,1205.0,,,,
3097,1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2018.0,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Petroleum Coke,TIER 4,,,3820000,436.0730594,1.0,1205.0,,,,
3098,1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2018.0,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),TIER 4,,,1765277.778,201.5157281,1.0,1205.0,,,,
3099,1003206.0,GERBER PRODUCTS CO,26123.0,NEWAYGO COUNTY,311422.0,2016.0,GP-All Sources,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),342.9194002,gallons,47.32287723,0.005402155,1.0,84.4,,,,
3100,1004493.0,GERDAU AMERISTEEL,47113.0,MADISON,331110.0,2018.0,GP-Jackson  TN,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),1065660600.0,scf,1065660.6,121.6507534,1.0,144.0,,,,
3101,1004493.0,GERDAU AMERISTEEL,47113.0,MADISON,331111.0,2018.0,GP-Jackson  TN,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),1065660600.0,scf,1065660.6,121.6507534,1.0,144.0,,,,
3102,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2018.0,CU031,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),21.0,gallons,3.15,0.000359589,1.0,25.0,,,,
3103,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2018.0,CU032,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),266.0,gallons,39.9,0.004554795,1.0,49.0,,,,
3104,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2018.0,CU033,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),100.0,gallons,15,0.001712329,1.0,49.0,,,,
3105,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2017.0,CU034,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),42.0,gallons,6.3,0.000719178,1.0,25.0,,,,
3106,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2018.0,CU037,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),96.0,gallons,14.4,0.001643836,1.0,34.0,,,,
3107,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2018.0,CU038,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),12.0,gallons,1.8,0.000205479,1.0,34.0,,,,
3108,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2018.0,CU039,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),18.0,gallons,2.7,0.000308219,1.0,34.0,,,,
3109,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2011.0,CU044,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,10.0,,,,
3110,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2011.0,CU044,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),0.0,scf,0,0,1.0,10.0,,,,
3111,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2011.0,CU045,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,10.0,,,,
3112,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2011.0,CU045,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),0.0,scf,0,0,1.0,10.0,,,,
3113,1006128.0,GLAXOSMITHKLINE KING OF PRUSSIA FAC,42091.0,MONTGOMERY,325412.0,2012.0,CU052,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),14638.1272,scf,15.07727101,0.00172115,1.0,33.0,,,,
3114,1003726.0,GLOBALFOUNDRIES U.S. 2 LLC - Vermont Facility,50007.0,CHITTENDEN,334413.0,2013.0,GP- IBM Microelectronics - Vermont,OCS (Other combustion source),Kerosene,Tier 1 (Equation C-1),197.0055162,gallons,26.59574468,0.003036044,1.0,99.0,,,,
3115,1003726.0,GLOBALFOUNDRIES U.S. 2 LLC - Vermont Facility,50007.0,CHITTENDEN,334413.0,2014.0,GP- IBM Microelectronics - Vermont,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),164.9494253,gallons,22.26817242,0.002542029,1.0,99.0,,,,
3116,1003726.0,GLOBALFOUNDRIES U.S. 2 LLC - Vermont Facility,50007.0,CHITTENDEN,334413.0,2018.0,GP-GLOBALFOUNDRIES U.S. 2 LLC - Vermont,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),700495300.0,scf,724793.8492,82.73902388,1.0,94.4,,,,
3117,1003726.0,GLOBALFOUNDRIES U.S. 2 LLC - Vermont Facility,50007.0,CHITTENDEN,334413.0,2018.0,GP-GLOBALFOUNDRIES U.S. 2 LLC - Vermont,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),190.2,gallons,25.677,0.002931164,1.0,94.4,,,,
3118,1004300.0,GLOBALFOUNDRIES US2 LLC East Fishkill Facility,36027.0,DUTCHESS,334413.0,2018.0,GP-GLOBALFOUNDRIES East Fishkill NY,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),367.0,gallons,55.05,0.006284247,1.0,73.0,,,,
3119,1004300.0,GLOBALFOUNDRIES US2 LLC East Fishkill Facility,36027.0,DUTCHESS,334413.0,2013.0,GP-IBM Microelectronics East Fishkill NY,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),133.1557923,gallons,19.97336884,0.002280065,1.0,73.0,,,,
3120,1002953.0,GM VAN SLYKE COMPLEX,26049.0,GENESEE,336112.0,2014.0,Boiler 5,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),17.75410564,gallons,2.663115846,0.000304009,1.0,100.5,,,,
3121,1002953.0,GM VAN SLYKE COMPLEX,26049.0,GENESEE,336112.0,2013.0,Boiler 6,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),17.75410564,gallons,2.663115846,0.000304009,1.0,100.5,,,,
3122,1002953.0,GM VAN SLYKE COMPLEX,26049.0,GENESEE,336112.0,2013.0,Boiler 8,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),17.75410564,gallons,2.663115846,0.000304009,1.0,151.0,,,,
3123,1002953.0,GM VAN SLYKE COMPLEX,26049.0,GENESEE,336112.0,2015.0,Boiler6,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),26.63115846,gallons,3.994673768,0.000456013,1.0,100.5,,,,
3124,1002953.0,GM VAN SLYKE COMPLEX,26049.0,GENESEE,336112.0,2015.0,Boiler8,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),26.63115846,gallons,3.994673768,0.000456013,1.0,151.0,,,,
3125,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 001 - Boiler #1,OB (Boiler  other),Propane,Tier 1 (Equation C-1),117.8210181,gallons,15.90583744,0.001815735,1.0,40.0,,,,
3126,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 002 - Boiler #2,OB (Boiler  other),Propane,Tier 1 (Equation C-1),141.3852217,gallons,19.08700493,0.002178882,1.0,40.0,,,,
3127,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 132 - Superheater #4,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,0.8,,,,
3128,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 139 - Superheater #5,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,0.8,,,,
3129,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 140 - Superheater #6,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,0.8,,,,
3130,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 141 - Superheater #7,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,0.8,,,,
3131,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 150 - Superheater #1,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,1.5,,,,
3132,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 151 - Superheater #3,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,0.8,,,,
3133,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 164 - Superheater #2,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,1.5,,,,
3134,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 172 - Superheater TS,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,1.5,,,,
3135,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 313 - Boiler #3,OB (Boiler  other),Propane,Tier 1 (Equation C-1),117.8210181,gallons,15.90583744,0.001815735,1.0,48.3,,,,
3136,1002426.0,GNRL MILLS,19113.0,LINN COUNTY,311230.0,2013.0,EP 327 - Boiler #4,OB (Boiler  other),Propane,Tier 1 (Equation C-1),164.9494253,gallons,22.26817242,0.002542029,1.0,48.3,,,,
3137,1006531.0,GOODWAY REFINING LLC,1053.0,ESCAMBIA,324110.0,2018.0,GP-RFG,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),7662092.0,scf,16327.91805,1.863917586,1.0,15.0,,,,
3138,1000273.0,GP Big Island  LLC,51019.0,Bedford,322130.0,2013.0,PWR05,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,339.0,,,,
3139,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2016.0,GP-A,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),11099.0,gallons,1531.662,0.17484726,1.0,125.0,,,,
3140,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2016.0,GP-A,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),11099.0,gallons,1531.662,0.17484726,1.0,125.0,,,,
3141,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-A,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),563950000.0,scf,615969.312,70.3161315,1.0,125.0,,,,
3142,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-A,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),563950000.0,scf,615969.312,70.3161315,1.0,125.0,,,,
3143,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-D,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),51826688.0,scf,56424.22824,6.441121945,1.0,11.6,,,,
3144,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-D,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),51826688.0,scf,56424.22824,6.441121945,1.0,11.6,,,,
3145,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-E,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),342577000.0,scf,374660.936,42.76951324,1.0,68.0,,,,
3146,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-E,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),342577000.0,scf,374660.936,42.76951324,1.0,68.0,,,,
3147,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-F,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),82339312.0,scf,89485.4647,10.2152357,1.0,10.9,,,,
3148,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-F,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),82339312.0,scf,89485.4647,10.2152357,1.0,10.9,,,,
3149,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-G,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),50212000.0,scf,54669.04811,6.240758916,1.0,12.0,,,,
3150,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-G,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),50212000.0,scf,54669.04811,6.240758916,1.0,12.0,,,,
3151,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-H,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),1344798.0,scf,1508.662981,0.172221801,1.0,1.0,,,,
3152,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-H,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),1344798.0,scf,1508.662981,0.172221801,1.0,1.0,,,,
3153,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-I,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),2789546.0,scf,3096.72348,0.353507247,1.0,0.75,,,,
3154,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-I,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),2789546.0,scf,3096.72348,0.353507247,1.0,0.75,,,,
3155,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-J,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),5078400.0,scf,5742.8612,0.655577763,1.0,2.6,,,,
3156,1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-J,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),5078400.0,scf,5742.8612,0.655577763,1.0,2.6,,,,
3157,1006346.0,GRANT PRIDECO LP,48185.0,GRIMES,332996.0,2018.0,GP-Grant Prideco Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),7403.56792,scf,7559.042846,0.862904435,1.0,32.0,,,,
3158,1006346.0,GRANT PRIDECO LP,48185.0,GRIMES,332996.0,2018.0,GP-Natural Gas Tuboscope,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),4339.35292,scf,4430.479331,0.505762481,1.0,17.0,,,,
3159,1003470.0,GRAPHIC PACKAGING INTERNATIONAL,13021.0,BIBB,322130.0,2014.0,B003,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,520.0,,,,
3160,1003470.0,GRAPHIC PACKAGING INTERNATIONAL,13021.0,BIBB,322130.0,2015.0,B003,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),43600000.0,scf,44733.6,5.106575342,1.0,520.0,,,,
3161,1003470.0,GRAPHIC PACKAGING INTERNATIONAL,13021.0,BIBB,322130.0,2015.0,B003,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),22554.0,gallons,2999.682,0.342429452,1.0,520.0,,,,
3162,1003470.0,GRAPHIC PACKAGING INTERNATIONAL,13021.0,BIBB,322130.0,2016.0,B005,BFB (Boiler  bubbling fluidized bed),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),10731000.0,scf,11068.48995,1.26352625,1.0,620.0,,,,
3163,1003470.0,GRAPHIC PACKAGING INTERNATIONAL,13021.0,BIBB,322130.0,2016.0,GP-Power Boiler,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),142923000.0,scf,147417.9284,16.82853063,1.0,198.0,,,,
3164,1002919.0,GRAYMONT (WI) LLC,55031.0,DOUGLAS,327410.0,2018.0,GP-03,OCS (Other combustion source),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,140.0,,,,
3165,1002767.0,GRAYMONT DOLIME OH INC *,39123.0,OTTAWA COUNTY,327410.0,2018.0,GP-02,OCS (Other combustion source),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,44.0,,,,
3166,1002767.0,GRAYMONT DOLIME OH INC *,39123.0,OTTAWA COUNTY,327410.0,2018.0,GP-02,OCS (Other combustion source),Coal Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,44.0,,,,
3167,1002767.0,GRAYMONT DOLIME OH INC *,39123.0,OTTAWA COUNTY,327410.0,2012.0,GP-02,OCS (Other combustion source),Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,44.0,,,,
3168,1002773.0,GRAYMONT WESTERN U.S. INC. INDIAN CREEK,30007.0,BROADWATER COUNTY,327410.0,2018.0,GP-01,OCS (Other combustion source),Coal Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,115.0,,,,
3169,1002773.0,GRAYMONT WESTERN U.S. INC. INDIAN CREEK,30007.0,BROADWATER COUNTY,327410.0,2012.0,GP-01,OCS (Other combustion source),Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,115.0,,,,
3170,1002773.0,GRAYMONT WESTERN U.S. INC. INDIAN CREEK,30007.0,BROADWATER COUNTY,327410.0,2018.0,GP-01,OCS (Other combustion source),Subbituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,115.0,,,,
3171,1002773.0,GRAYMONT WESTERN U.S. INC. INDIAN CREEK,30007.0,BROADWATER COUNTY,327410.0,2016.0,GP-03,OCS (Other combustion source),Motor Gasoline,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,0.08900000000000001,,,,
3172,1002920.0,GRAYMONT WESTERN US INC,53053.0,PIERCE COUNTY,327410.0,2016.0,GP-02,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,0.025,,,,
3173,1005828.0,GRAYMONT WESTERN US INC PILOT PEAK,32007.0,ELKO COUNTY,327410.0,2018.0,GP-02,OCS (Other combustion source),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,250.0,,,,
3174,1002928.0,GRAYMONT WESTERN US INC. CRICKET MOUNTAIN,49027.0,MILLARD COUNTY,327410.0,2018.0,GP-02,OCS (Other combustion source),Bituminous,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,165.0,,,,
3175,1006968.0,GREAT LAKES CHEMICAL/CENTRAL,5139.0,UNION,325188.0,2015.0,Great Lakes Chemical - Central - SN 301,OB (Boiler  other),Fuel Gas,Tier 2 (Equation C-2a),365646200.0,scf,248639.416,28.38349498,1.0,150.0,,,,
3176,1006968.0,GREAT LAKES CHEMICAL/CENTRAL,5139.0,UNION COUNTY,325998.0,2015.0,Great Lakes Chemical - Central - SN 301,OB (Boiler  other),Fuel Gas,Tier 2 (Equation C-2a),365646200.0,scf,248639.416,28.38349498,1.0,150.0,,,,
3177,1006968.0,GREAT LAKES CHEMICAL/CENTRAL,5139.0,UNION,325188.0,2018.0,Great Lakes Chemical - Central - SN 301,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),129688.0,scf,133.059888,0.015189485,1.0,150.0,,,,
3178,1006968.0,GREAT LAKES CHEMICAL/CENTRAL,5139.0,UNION COUNTY,325998.0,2018.0,Great Lakes Chemical - Central - SN 301,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),129688.0,scf,133.059888,0.015189485,1.0,150.0,,,,
3179,1007223.0,GREDE LLC - IRON MOUNTAIN,26043.0,DICKINSON COUNTY,331511.0,2013.0,GP-Natural Gas and Coke Combustion Units,OCS (Other combustion source),Coal Coke,Tier 3 (Equation C-3  solid fuel),,,na,na,1.0,10.5,,,,
