FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,TIER,CO2_COMBUSTION_EMISSIONS,CH4_COMBUSTION_EMISSIONS,FUEL_QUANTITY,FUEL_QUANTITY_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,INPUT_HEAT_CAPACITY_UNIT_OTHER,FUEL_COM,FUEL_UNIT,ENERGY_COM,ENERGY_UNIT,ENERGY_MMBtu_hr,tierID,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub,Zip,Num_Empl,FIPS_m,State,mactID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mercedes Benz,B-802,1.0,50.2,4000.0,Gas 1,350.0,336.0,35490.0,>1000,1125.0,AL,158.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mercedes Benz,B-803,1.0,33.5,4000.0,Gas 1,350.0,336.0,35490.0,>1000,1125.0,AL,159.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,S AB IC,F-1-04,1.0,99.0,8755.0,Gas 1,350.0,326.0,36752.0,100-499,1085.0,AL,160.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,S AB IC,F-1-05,1.0,99.0,8755.0,Gas 1,350.0,326.0,36752.0,100-499,1085.0,AL,161.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,S AB IC,F-751,1.0,99.5,3600.0,Gas 1,350.0,326.0,36752.0,100-499,1085.0,AL,162.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,S AB IC,F-752,1.0,249.0,8120.0,Gas 1,350.0,326.0,36752.0,100-499,1085.0,AL,163.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conoco Phillips Carson,D429,1.0,352.0,8760.0,Gas 1,350.0,324.0,90745.0,,6037.0,CA,164.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chevron Products El Segundo,D2216,1.0,342.0,8760.0,Gas 1,350.0,324.0,90245.0,,6037.0,CA,165.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock-Tenn Demopolis,Power Boiler #1,1.0,225.0,8760.0,Wet Biomass,400.0,322.0,36732.0,,1091.0,AL,166.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock-Tenn Demopolis,Power Boiler #3,1.0,250.0,8760.0,Wet Biomass,400.0,322.0,36732.0,,1091.0,AL,167.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smurfit-Stone,Power Boiler #1,1.0,170.0,8760.0,Heavy Liquid,400.0,322.0,35772.0,,1071.0,AL,168.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smurfit-Stone,Power Boiler #2,1.0,170.0,8760.0,Heavy Liquid,400.0,322.0,35772.0,,1071.0,AL,169.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smurfit-Stone,Waste Boiler #1,1.0,225.0,8760.0,Wet Biomass,400.0,322.0,35772.0,,1071.0,AL,170.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smurfit-Stone,Waste Boiler #2,1.0,375.0,8760.0,Wet Biomass,400.0,322.0,35772.0,,1071.0,AL,171.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abitibi Bowater,Power Boiler #1,1.0,275.0,8760.0,Wet Biomass,400.0,322.0,30189.0,,13057.0,GA,172.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graphic Packaging,Power Boiler #1,1.0,188.0,8760.0,Coal,400.0,322.0,31206.0,,13021.0,GA,173.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graphic Packaging,Power Boiler #2,1.0,188.0,8760.0,Coal,400.0,322.0,31206.0,,13021.0,GA,174.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graphic Packaging,Bark Boiler #2,1.0,375.0,8760.0,Coal,400.0,322.0,31206.0,,13021.0,GA,175.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interstate Resources,Power Boiler #3,1.0,188.0,8760.0,Heavy Liquid,400.0,322.0,31323.0,,13191.0,GA,176.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interstate Resources,Power Boiler #2,1.0,250.0,8760.0,Wet Biomass,400.0,322.0,31323.0,,13191.0,GA,177.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graphic Packaging,Bark Boiler,1.0,750.0,8760.0,Wet Biomass,400.0,322.0,71292.0,,22073.0,LA,178.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smurfit-Stone,Power Boiler #2,1.0,750.0,8760.0,Wet Biomass,400.0,322.0,71247.0,,22049.0,LA,179.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wah Chang,NB14057 (R&D),1.0,5.0,8400.0,Gas 1,350.0,331.0,97321.0,>1000,41003.0,OR,180.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wah Chang,NB14605 (Visitors Center),1.0,5.0,8400.0,Gas 1,350.0,331.0,97321.0,>1000,41003.0,OR,181.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wah Chang,"NB14945 (SEP-AS-504B, Boiler #3)",1.0,33.0,8000.0,Gas 1,350.0,331.0,97321.0,>1000,41003.0,OR,182.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wah Chang,"6633-78 (SEP-AS-502B, Boiler #2)",1.0,29.0,4500.0,Heavy Liquid,400.0,331.0,97321.0,>1000,41003.0,OR,183.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wah Chang,"7035-78 (SEP-AS-501B, Boiler #1)",1.0,48.5,1500.0,Gas 1,350.0,331.0,97321.0,>1000,41003.0,OR,184.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wah Chang,NB10704 (Tech Center),1.0,5.0,8400.0,Gas 1,350.0,331.0,97321.0,>1000,41003.0,OR,185.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flakeboard Albany,Boil-1,1.0,55.0,1500.0,Gas 1,350.0,321.0,97321.0,100-499,41003.0,OR,186.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flakeboard Albany,Boil-2,1.0,55.0,8400.0,Gas 1,350.0,321.0,97321.0,100-499,41003.0,OR,187.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corn Products Int,B10,1.0,1670.0,8400.0,Coal,400.0,311.0,60501.0,,17031.0,IL,188.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corn Products Int,B05,1.0,312.5,700.0,Gas 1,350.0,311.0,60501.0,,17031.0,IL,189.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corn Products Int,B06,1.0,600.0,1200.0,Gas 1,350.0,311.0,60501.0,,17031.0,IL,190.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corn Products Int,B07,1.0,480.0,1650.0,Gas 1,350.0,311.0,60501.0,,17031.0,IL,191.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Innovia,EU04,1.0,50.2,8736.0,Gas 1,350.0,325.0,66542.0,,20177.0,KS,192.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Innovia,EU01,1.0,50.2,8736.0,Gas 1,350.0,325.0,66542.0,,20177.0,KS,193.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Innovia,EU02,1.0,50.2,8736.0,Gas 1,350.0,325.0,66542.0,,20177.0,KS,194.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Innovia,EU03,1.0,50.2,8736.0,Gas 1,350.0,325.0,66542.0,,20177.0,KS,195.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Products,PA-2101B-2,1.0,10.0,8760.0,Gas 1,350.0,325.0,42029.0,,21157.0,KY,196.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Products,PA-2101C-1,1.0,10.0,8760.0,Gas 1,350.0,325.0,42029.0,,21157.0,KY,197.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Products,PA-2101C-2,1.0,10.0,8760.0,Gas 1,350.0,325.0,42029.0,,21157.0,KY,198.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Products,BA-2401,1.0,10.0,8760.0,Gas 1,350.0,325.0,42029.0,,21157.0,KY,199.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Products,PA-2101A-2,1.0,10.0,8760.0,Gas 1,350.0,325.0,42029.0,,21157.0,KY,200.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Products,PA-2101B-1,1.0,10.0,8760.0,Gas 1,350.0,325.0,42029.0,,21157.0,KY,201.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Products,PA-2101A-1,1.0,10.0,8760.0,Gas 1,350.0,325.0,42029.0,,21157.0,KY,202.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Weirton,EU05,1.0,375.0,8568.0,Coal,400.0,331.0,26062.0,,54009.0,WV,203.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Weirton,EU06,1.0,375.0,8568.0,Coal,400.0,331.0,26062.0,,54009.0,WV,204.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Weirton,EU07,1.0,373.75,8568.0,Process Gas,350.0,331.0,26062.0,,54009.0,WV,205.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Weirton,EU08,1.0,373.75,8568.0,Process Gas,350.0,331.0,26062.0,,54009.0,WV,206.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Weirton,HP Boiler 3,1.0,540.0,8400.0,Heavy Liquid,400.0,331.0,26062.0,,54009.0,WV,207.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Weirton,HP Boiler 4,1.0,540.0,8400.0,Heavy Liquid,400.0,331.0,26062.0,,54009.0,WV,208.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Weirton,HP Boiler 5,1.0,600.0,8400.0,Heavy Liquid,400.0,331.0,26062.0,,54009.0,WV,209.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Weirton,EU01,1.0,375.0,8568.0,Coal,400.0,331.0,26062.0,,54009.0,WV,210.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Weirton,EU02,1.0,375.0,8568.0,Coal,400.0,331.0,26062.0,,54009.0,WV,211.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Weirton,EU03,1.0,375.0,8568.0,Coal,400.0,331.0,26062.0,,54009.0,WV,212.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Weirton,EU04,1.0,375.0,8568.0,Coal,400.0,331.0,26062.0,,54009.0,WV,213.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poly One,E201 Boiler #1,1.0,73.3,8736.0,Light Liquid,350.0,325.0,8067.0,,34033.0,NJ,214.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poly One,E200 Boiler #2,1.0,98.0,8760.0,Light Liquid,350.0,325.0,8067.0,,34033.0,NJ,215.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emerald Performance,EU01 (coal boiler),1.0,125.0,8568.0,Coal,400.0,325.0,44301.0,,39153.0,OH,216.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emerald Performance,EU02 (Gas Boiler #1),1.0,37.5,500.0,Gas 1,350.0,325.0,44301.0,,39153.0,OH,217.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emerald Performance,EU03 (Gas Boiler #2),1.0,125.0,500.0,Gas 1,350.0,325.0,44301.0,,39153.0,OH,218.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,R RDonnelley Crawfordville,SP 2,1.0,20.085,100.0,Gas 1,350.0,323.0,47933.0,>1000,18107.0,IN,219.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,R RDonnelley Crawfordville,SP 3,1.0,20.085,4220.0,Gas 1,350.0,323.0,47933.0,>1000,18107.0,IN,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,R RDonnelley Crawfordville,CMP 1,1.0,5.0,8400.0,Gas 1,350.0,323.0,47933.0,>1000,18107.0,IN,221.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,R RDonnelley Crawfordville,NP 2,1.0,17.0,100.0,Gas 1,350.0,323.0,47933.0,>1000,18107.0,IN,222.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,R RDonnelley Crawfordville,NP 3,1.0,17.0,100.0,Gas 1,350.0,323.0,47933.0,>1000,18107.0,IN,223.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,R RDonnelley Crawfordville,NP 4,1.0,17.0,4200.0,Gas 1,350.0,323.0,47933.0,>1000,18107.0,IN,224.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nucor Steel,BOC #1&HP,2.0,5.0,8400.0,Gas 1,350.0,331.0,47933.0,500-999,18107.0,IN,225.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nucor Steel,BOC Boiler,1.0,15.0,8400.0,Gas 1,350.0,331.0,47933.0,500-999,18107.0,IN,226.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nucor Steel,CM Boiler,1.0,34.0,8400.0,Gas 1,350.0,331.0,47933.0,500-999,18107.0,IN,227.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nucor Steel,Galv line,1.0,14.2,8400.0,Gas 1,350.0,331.0,47933.0,500-999,18107.0,IN,228.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nucor Steel,HM#1 Annealing,1.0,14.505,8400.0,Gas 1,350.0,331.0,47933.0,500-999,18107.0,IN,229.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nucor Steel,HM#2 Annealing,1.0,14.505,8400.0,Gas 1,350.0,331.0,47933.0,500-999,18107.0,IN,230.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nucor Steel,VTD Boiler,1.0,71.04,8400.0,Gas 1,350.0,331.0,47933.0,500-999,18107.0,IN,231.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Armstrong World Beech Creek,CU031,2.0,5.0,8400.0,Gas 1,350.0,339.0,16822.0,0-49,42035.0,PA,232.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Armstrong World Beech Creek,CU032,2.0,5.0,8400.0,Gas 1,350.0,339.0,16822.0,0-49,42035.0,PA,233.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,S DWarren,Power Boiler #20,1.0,188.0,8760.0,Heavy Liquid,400.0,322.0,4098.0,100-499,23005.0,ME,234.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,S DWarren,#17 Boiler,1.0,232.7,300.0,Heavy Liquid,400.0,322.0,4098.0,100-499,23005.0,ME,235.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,S DWarren,#18 Boiler,1.0,232.7,300.0,Heavy Liquid,400.0,322.0,4098.0,100-499,23005.0,ME,236.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,S DWarren,#21 Boiler,1.0,1074.0,8440.0,Dry Biomass,400.0,322.0,4098.0,100-499,23005.0,ME,237.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,S DWarren,Techology Boiler,1.0,5.0,8400.0,Gas 1,350.0,322.0,4098.0,100-499,23005.0,ME,238.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sugar Cane Growers Coop,Boiler No. 4,1.0,572.0,4287.0,Bagasse,400.0,311.0,33430.0,100-499,12099.0,FL,239.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sugar Cane Growers Coop,Boiler No. 5,1.0,439.1,4150.0,Bagasse,400.0,311.0,33430.0,100-499,12099.0,FL,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sugar Cane Growers Coop,Boiler No. 8,1.0,504.0,4018.0,Bagasse,400.0,311.0,33430.0,100-499,12099.0,FL,241.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sugar Cane Growers Coop,Boiler No. 1,1.0,266.7,4338.0,Bagasse,400.0,311.0,33430.0,100-499,12099.0,FL,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sugar Cane Growers Coop,Boiler No. 2,1.0,269.0,4135.0,Bagasse,400.0,311.0,33430.0,100-499,12099.0,FL,243.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sugar Cane Growers Coop,Boiler No. 3,1.0,229.0,3903.0,Bagasse,400.0,311.0,33430.0,100-499,12099.0,FL,244.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,U SSugar Corp,Boiler No. 1,1.0,495.0,5277.0,Bagasse,400.0,311.0,33440.0,100-499,12099.0,FL,245.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,U SSugar Corp,Boiler No. 2,1.0,447.0,5425.0,Bagasse,400.0,311.0,33440.0,100-499,12099.0,FL,246.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,U SSugar Corp,Boiler No. 4,1.0,633.0,4816.0,Bagasse,400.0,311.0,33440.0,100-499,12099.0,FL,247.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,U SSugar Corp,Boiler No. 7,1.0,812.0,7138.0,Bagasse,400.0,311.0,33440.0,100-499,12099.0,FL,248.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,U SSugar Corp,Boiler No. 8,1.0,1185.0,7448.0,Bagasse,400.0,311.0,33440.0,100-499,12099.0,FL,249.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merck Rahway,E750011 - Boiler #11,1.0,249.0,1200.0,Light Liquid,350.0,325.0,7065.0,>1000,34023.0,NJ,250.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merck Rahway,E750012 - Boiler #12,1.0,249.0,8400.0,Light Liquid,350.0,325.0,7065.0,>1000,34023.0,NJ,251.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merck Rahway,E750003 - Boiler #3,1.0,99.0,5000.0,Light Liquid,350.0,325.0,7065.0,>1000,34023.0,NJ,252.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merck Rahway,E750005 - Boiler #5,1.0,99.0,5000.0,Light Liquid,350.0,325.0,7065.0,>1000,34023.0,NJ,253.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merck Rahway,E750009 - Boiler #9,1.0,99.0,5000.0,Light Liquid,350.0,325.0,7065.0,>1000,34023.0,NJ,254.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merck Rahway,E750010 - Boiler #10,1.0,249.0,7500.0,Light Liquid,350.0,325.0,7065.0,>1000,34023.0,NJ,255.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,A PI Foils,1,1.0,5.0,8400.0,Gas 1,350.0,323.0,7065.0,50-99,34023.0,NJ,256.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,A PI Foils,2,1.0,26.0,4320.0,Gas 1,350.0,323.0,7065.0,50-99,34023.0,NJ,257.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motiva Sewaren,Dock Heat Tracing Boilers,2.0,5.0,8400.0,Gas 1,350.0,324.0,7077.0,50-99,34023.0,NJ,258.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,B PCherry Point,#4 Boiler,1.0,216.0,8760.0,Gas 1,350.0,324.0,98230.0,,53073.0,WA,259.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,B PCherry Point,#5 Boiler,1.0,363.0,8760.0,Gas 1,350.0,324.0,98230.0,,53073.0,WA,260.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,B PCherry Point,#6 Boiler,1.0,363.0,8760.0,Gas 1,350.0,324.0,98230.0,,53073.0,WA,261.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,B PCherry Point,#7 Boiler,1.0,363.0,8760.0,Gas 1,350.0,324.0,98230.0,,53073.0,WA,262.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Formica,B001,1.0,73.5,8760.0,Gas 1,350.0,326.0,45241.0,,39017.0,OH,263.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Formica,B002,1.0,73.5,8760.0,Gas 1,350.0,326.0,45241.0,,39017.0,OH,264.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Formica,B003,1.0,73.5,8760.0,Gas 1,350.0,326.0,45241.0,,39017.0,OH,265.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Formica,B004,1.0,28.7,8760.0,Wet Biomass,400.0,326.0,45241.0,,39017.0,OH,266.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Du Pont Towanda,035,1.0,30.5,8568.0,Gas 1,350.0,325.0,18848.0,,42015.0,PA,267.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Du Pont Towanda,031,1.0,30.5,8568.0,Heavy Liquid,400.0,325.0,18848.0,,42015.0,PA,268.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Du Pont Towanda,032,1.0,30.5,8568.0,Heavy Liquid,400.0,325.0,18848.0,,42015.0,PA,269.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Du Pont Towanda,033,1.0,33.5,8568.0,Heavy Liquid,400.0,325.0,18848.0,,42015.0,PA,270.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Du Pont Towanda,034,1.0,15.0,8568.0,Heavy Liquid,400.0,325.0,18848.0,,42015.0,PA,271.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alon,#24 Boiler,1.0,210.9,5383.0,Gas 1,350.0,324.0,79720.0,,48227.0,TX,272.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alon,#23 Boiler,1.0,242.6,8377.0,Gas 1,350.0,324.0,79720.0,,48227.0,TX,273.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alon,CO Boiler,1.0,163.35,8760.0,Gas 1,350.0,324.0,79720.0,,48227.0,TX,274.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alon,Diesel Stabilizer Reboiler,1.0,21.11,8376.0,Gas 1,350.0,324.0,79720.0,,48227.0,TX,275.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal East Chicago,"12"" Bar Mill ISBC Office Boiler",1.0,1.3,3000.0,Gas 1,350.0,331.0,46312.0,,18089.0,IN,276.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Indiana Harbor,No. 5 Boiler,1.0,454.0,7464.0,Heavy Liquid,400.0,331.0,46312.0,>1000,18089.0,IN,277.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Indiana Harbor,No. 6 Boiler,1.0,454.0,6624.0,Heavy Liquid,400.0,331.0,46312.0,>1000,18089.0,IN,278.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Indiana Harbor,No. 7 Boiler,1.0,454.0,5784.0,Heavy Liquid,400.0,331.0,46312.0,>1000,18089.0,IN,279.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcelor Mittal Indiana Harbor,No. 8 Boiler,1.0,1090.0,4944.0,Heavy Liquid,400.0,331.0,46312.0,>1000,18089.0,IN,280.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Crystal East GF,Boiler 1,1.0,356.0,8000.0,Coal,400.0,311.0,56721.0,>1000,27119.0,MN,281.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Crystal East GF,Boiler 2,1.0,356.0,8000.0,Coal,400.0,311.0,56721.0,>1000,27119.0,MN,282.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Crystal East GF,Boiler 3,1.0,200.1,100.0,Gas 1,350.0,311.0,56721.0,>1000,27119.0,MN,283.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tesoro,H701,1.0,36.6,8640.0,Gas 1,350.0,324.0,99611.0,100-499,2122.0,AK,284.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tesoro,H702,1.0,36.6,8640.0,Gas 1,350.0,324.0,99611.0,100-499,2122.0,AK,285.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tesoro,H801,1.0,32.0,8640.0,Gas 1,350.0,324.0,99611.0,100-499,2122.0,AK,286.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tesoro,Building Heat Boilers,6.0,5.0,8400.0,Gas 1,350.0,324.0,99611.0,100-499,2122.0,AK,287.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tesoro-Kenai,20,1.0,5.0,8400.0,Gas 1,350.0,324.0,99611.0,0-49,2122.0,AK,288.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 MDecatur,DCTR Dyneon Plastics,1.0,21.0,8600.0,Gas 1,350.0,325.0,35601.0,500-999,1103.0,AL,289.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 MDecatur,DCTR Site Boiler 1,1.0,53.5,1800.0,Gas 1,350.0,325.0,35601.0,500-999,1103.0,AL,290.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 MDecatur,DCTR Site Boiler 3,1.0,90.0,6200.0,Gas 1,350.0,325.0,35601.0,500-999,1103.0,AL,291.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 MDecatur,DCTR Site Boiler 6,1.0,122.6,7900.0,Gas 1,350.0,325.0,35601.0,500-999,1103.0,AL,292.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bunge Decatur,BO-3,1.0,99.0,4000.0,Gas 1,350.0,311.0,35601.0,100-499,1103.0,AL,293.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bunge Decatur,BO-4,1.0,99.0,4000.0,Gas 1,350.0,311.0,35601.0,100-499,1103.0,AL,294.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bunge Decatur,BO-5,1.0,99.0,4000.0,Gas 1,350.0,311.0,35601.0,100-499,1103.0,AL,295.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bunge Decatur,REF-1,1.0,13.0,8400.0,Gas 1,350.0,311.0,35601.0,100-499,1103.0,AL,296.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bunge Decatur,REF-2,1.0,13.0,8400.0,Gas 1,350.0,311.0,35601.0,100-499,1103.0,AL,297.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cargill-Decatur,Keeler (S-407),1.0,179.74,8315.0,Coal,400.0,311.0,35601.0,100-499,1103.0,AL,298.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cargill-Decatur,Nebraska (S-411),1.0,97.6,381.0,Gas 1,350.0,311.0,35601.0,100-499,1103.0,AL,299.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cargill-Decatur,Trane Murray (S-412),1.0,122.1,442.0,Gas 1,350.0,311.0,35601.0,100-499,1103.0,AL,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seaman Timber,1,1.0,28.7,7500.0,Wet Biomass,400.0,321.0,35115.0,50-99,1021.0,AL,301.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sony Electronics,Boiler #1,1.0,25.1,4380.0,Gas 1,350.0,335.0,36305.0,100-499,1061.0,AL,302.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sony Electronics,Boiler #2,1.0,12.5,2190.0,Light Liquid,350.0,335.0,36305.0,100-499,1061.0,AL,303.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sony Electronics,Boiler #3,1.0,25.1,4380.0,Gas 1,350.0,335.0,36305.0,100-499,1061.0,AL,304.0
