FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,COUNTY,COUNTY_FIPS,NAICS,FUEL_COM,FUEL_UNIT,ANNUAL_HEAT_INPUT,ANNUAL_HEAT_INPUT_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,INPUT_HEAT_CAPACITY_UNIT_OTHER,CH4_COMBUSTION_EMISSIONS,N2O_COMBUSTION_EMISSIONS,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,Energy_consumption_MMBtu,ENERGY_MMBtu_hr
1002210,2010,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,,,,,,0.48,0.774,,140,mmBtu/hr,43636.36364,4.98132005
1002210,2010,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,,,,,,0.51,0.812,,140,mmBtu/hr,46363.63636,5.292652553
1002210,2010,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,,,,,,0.51,0.812,,140,mmBtu/hr,46363.63636,5.292652553
1002210,2010,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,,,,,,0.51,0.812,,140,mmBtu/hr,46363.63636,5.292652553
1002210,2013,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,,,,,,0.47,0.757,,140,mmBtu/hr,42727.27273,4.877542549
1002210,2013,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,,,,,,0.47,0.757,,140,mmBtu/hr,42727.27273,4.877542549
1002210,2013,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,,,,,,0.47,0.757,,140,mmBtu/hr,42727.27273,4.877542549
1002210,2016,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B1,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,114005,mmBtu,,,,1.25,0.182,,140,mmBtu/hr,113636.3636,12.97218763
1002210,2016,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B1,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,114005,mmBtu,,,,1.25,0.182,,140,mmBtu/hr,113636.3636,12.97218763
1002210,2016,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B1,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,114005,mmBtu,,,,1.25,0.182,,140,mmBtu/hr,113636.3636,12.97218763
1002210,2011,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,,,,,,0.56,0.903,,140,mmBtu/hr,50909.09091,5.811540058
1002210,2011,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,,,,,,0.56,0.903,,140,mmBtu/hr,50909.09091,5.811540058
1002210,2011,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,,,,,,0.56,0.903,,140,mmBtu/hr,50909.09091,5.811540058
1002210,2011,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B1,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,,,,,,0.43,0.684,,140,mmBtu/hr,39090.90909,4.462432545
1002210,2011,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B1,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,,,,,,0.43,0.684,,140,mmBtu/hr,39090.90909,4.462432545
1002210,2011,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B1,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,,,,,,0.43,0.684,,140,mmBtu/hr,39090.90909,4.462432545
1002210,2012,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,,,,,,0.48,0.775,,140,mmBtu/hr,43636.36364,4.98132005
1002210,2012,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,,,,,,0.48,0.775,,140,mmBtu/hr,43636.36364,4.98132005
1002210,2012,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,,,,,,0.48,0.775,,140,mmBtu/hr,43636.36364,4.98132005
1002210,2013,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,,,,,,0.48,0.77,,140,mmBtu/hr,43636.36364,4.98132005
1002210,2013,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,,,,,,0.48,0.77,,140,mmBtu/hr,43636.36364,4.98132005
1002210,2013,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,,,,,,0.48,0.77,,140,mmBtu/hr,43636.36364,4.98132005
1002210,2015,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,324987,mmBtu,,,,0.33,0.52,,140,mmBtu/hr,30000,3.424657534
1002210,2015,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,324987,mmBtu,,,,0.33,0.52,,140,mmBtu/hr,30000,3.424657534
1002210,2015,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B3,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,324987,mmBtu,,,,0.33,0.52,,140,mmBtu/hr,30000,3.424657534
1002210,2011,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,,,,,,0.44,0.696,,140,mmBtu/hr,40000,4.566210046
1002210,2011,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,,,,,,0.44,0.696,,140,mmBtu/hr,40000,4.566210046
1002210,2011,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,,,,,,0.44,0.696,,140,mmBtu/hr,40000,4.566210046
1002210,2014,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,394590,mmBtu,,,,0.39,0.631,,140,mmBtu/hr,35454.54545,4.04732254
1002210,2014,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,394590,mmBtu,,,,0.39,0.631,,140,mmBtu/hr,35454.54545,4.04732254
1002210,2014,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,394590,mmBtu,,,,0.39,0.631,,140,mmBtu/hr,35454.54545,4.04732254
1002210,2016,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,43667,mmBtu,,,,0.48,0.07,,140,mmBtu/hr,43636.36364,4.98132005
1002210,2016,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,43667,mmBtu,,,,0.48,0.07,,140,mmBtu/hr,43636.36364,4.98132005
1002210,2016,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,43667,mmBtu,,,,0.48,0.07,,140,mmBtu/hr,43636.36364,4.98132005
1002210,2012,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221330,,,,,,,,0.42,0.671,,140,mmBtu/hr,38181.81818,4.358655044
1002210,2012,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE,55079,221112,,,,,,,,0.42,0.671,,140,mmBtu/hr,38181.81818,4.358655044
1002210,2012,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,B2,S (Stoker Boiler),Bituminous,,,MILWAUKEE COUNTY,55079,221112,,,,,,,,0.42,0.671,,140,mmBtu/hr,38181.81818,4.358655044
1002823,2016,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,16.25,2.364,,784,mmBtu/hr,1477272.727,168.6384392
1002823,2016,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,16.25,2.364,,784,mmBtu/hr,1477272.727,168.6384392
1002823,2013,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,17.37,2.53,,784,mmBtu/hr,1579090.909,180.2615193
1002823,2013,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,17.37,2.53,,784,mmBtu/hr,1579090.909,180.2615193
1002823,2018,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,18.57,2.701,,784,mmBtu/hr,1688181.818,192.7148194
1002823,2018,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,18.57,2.701,,784,mmBtu/hr,1688181.818,192.7148194
1002823,2017,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,15.86,2.307,,784,mmBtu/hr,1441818.182,164.5911166
1002823,2017,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,15.86,2.307,,784,mmBtu/hr,1441818.182,164.5911166
1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,27.13,3.946,,784,mmBtu/hr,2466363.636,281.5483603
1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,27.13,3.946,,784,mmBtu/hr,2466363.636,281.5483603
1002823,2018,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,18.66,2.715,,784,mmBtu/hr,1696363.636,193.6488169
1002823,2018,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,18.66,2.715,,784,mmBtu/hr,1696363.636,193.6488169
1002823,2012,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,21.26,3.093,,784,mmBtu/hr,1932727.273,220.6309672
1002823,2012,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,21.26,3.093,,784,mmBtu/hr,1932727.273,220.6309672
1002823,2012,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,16.97,2.469,,784,mmBtu/hr,1542727.273,176.1104193
1002823,2012,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,16.97,2.469,,784,mmBtu/hr,1542727.273,176.1104193
1002823,2017,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,16.31,2.373,,784,mmBtu/hr,1482727.273,169.2611042
1002823,2017,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,16.31,2.373,,784,mmBtu/hr,1482727.273,169.2611042
1002823,2014,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,23.87,3.472,,784,mmBtu/hr,2170000,247.716895
1002823,2014,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,23.87,3.472,,784,mmBtu/hr,2170000,247.716895
1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,19.07,2.774,,784,mmBtu/hr,1733636.364,197.9036945
1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,19.07,2.774,,784,mmBtu/hr,1733636.364,197.9036945
1002823,2015,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,16.65,2.422,,784,mmBtu/hr,1513636.364,172.7895392
1002823,2015,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,16.65,2.422,,784,mmBtu/hr,1513636.364,172.7895392
1002823,2014,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,20.89,3.039,,784,mmBtu/hr,1899090.909,216.7911997
1002823,2014,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 1 Power Boiler U500,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,20.89,3.039,,784,mmBtu/hr,1899090.909,216.7911997
1002823,2013,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,18.53,2.696,,784,mmBtu/hr,1684545.455,192.2997094
1002823,2013,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,18.53,2.696,,784,mmBtu/hr,1684545.455,192.2997094
1002823,2015,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,19.05,2.771,,784,mmBtu/hr,1731818.182,197.6961395
1002823,2015,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,19.05,2.771,,784,mmBtu/hr,1731818.182,197.6961395
1002823,2016,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY COUNTY,13099,322130,,,,,,,,20.49,2.98,,784,mmBtu/hr,1862727.273,212.6400996
1002823,2016,GEORGIA-PACIFIC CEDAR SPRINGS LLC,No. 2 Power Boiler U501,S (Stoker Boiler),Bituminous,,,EARLY,13099,322130,,,,,,,,20.49,2.98,,784,mmBtu/hr,1862727.273,212.6400996
1003320,2015,Verso Escanaba LLC,EU11B68,OB (Boiler  other),Bituminous,,,DELTA COUNTY,26041,322121,,,,,,,,8.26,1.201,,1040,mmBtu/hr,750909.0909,85.72021586
1003320,2015,Verso Escanaba LLC,EU11B68,OB (Boiler  other),Bituminous,,,DELTA,26041,322121,,,,,,,,8.26,1.201,,1040,mmBtu/hr,750909.0909,85.72021586
1003320,2013,Verso Escanaba LLC,EU11B68,OB (Boiler  other),Bituminous,,,DELTA COUNTY,26041,322121,,,,,,,,29.73,4.32,,1040,mmBtu/hr,2702727.273,308.5305106
1003320,2013,Verso Escanaba LLC,EU11B68,OB (Boiler  other),Bituminous,,,DELTA,26041,322121,,,,,,,,29.73,4.32,,1040,mmBtu/hr,2702727.273,308.5305106
1003320,2014,Verso Escanaba LLC,EU11B68,OB (Boiler  other),Bituminous,,,DELTA COUNTY,26041,322121,,,,,,,,29.74,4.325,,1040,mmBtu/hr,2703636.364,308.6342881
1003320,2014,Verso Escanaba LLC,EU11B68,OB (Boiler  other),Bituminous,,,DELTA,26041,322121,,,,,,,,29.74,4.325,,1040,mmBtu/hr,2703636.364,308.6342881
1003568,2016,Colorado Energy Nations Company LLC (Golden Facility),B5,OB (Boiler  other),Bituminous,,,JEFFERSON,8059,221330,,,,,,,,7.98,1.16,,650,mmBtu/hr,725454.5455,82.81444583
1003568,2016,Colorado Energy Nations Company LLC (Golden Facility),B5,OB (Boiler  other),Bituminous,,,JEFFERSON,8059,221112,,,,,,,,7.98,1.16,,650,mmBtu/hr,725454.5455,82.81444583
1004199,2018,Pixelle Specialty Solutions,Power Boiler #5,CFB (Boiler  circulating fluidized bed),Bituminous,,,YORK,42133,322121,,,2416817,mmBtu,,,,26.59,3.867,,545,mmBtu/hr,2417272.727,275.9443753
1004199,2016,Pixelle Specialty Solutions,Power Boiler #5,CFB (Boiler  circulating fluidized bed),Bituminous,,,YORK,42133,322121,,,2632834,mmBtu,,,,28.96,4.213,,545,mmBtu/hr,2632727.273,300.539643
1004199,2010,P.H. Glatfelter Company,Power Boiler #5,CFB (Boiler  circulating fluidized bed),Bituminous,,,YORK,42133,322121,,,,,,,,37.3,5.426,,545,mmBtu/hr,3390909.091,387.0900789
1004199,2012,Pixelle Specialty Solutions,Power Boiler #5,CFB (Boiler  circulating fluidized bed),Bituminous,,,YORK,42133,322121,,,,,,,,29.77,4.33,,545,mmBtu/hr,2706363.636,308.9456206
1004199,2015,Pixelle Specialty Solutions,Power Boiler #5,CFB (Boiler  circulating fluidized bed),Bituminous,,,YORK,42133,322121,,,2367731,mmBtu,,,,26.05,3.788,,545,mmBtu/hr,2368181.818,270.3403902
1004199,2013,Pixelle Specialty Solutions,Power Boiler #5,CFB (Boiler  circulating fluidized bed),Bituminous,,,YORK,42133,322121,,,,,,,,31.71,4.612,,545,mmBtu/hr,2882727.273,329.0784558
1004199,2011,P.H. Glatfelter Company,Power Boiler #5,CFB (Boiler  circulating fluidized bed),Bituminous,,,YORK,42133,322121,,,,,,,,35.35,5.142,,545,mmBtu/hr,3213636.364,366.8534662
1004199,2014,Pixelle Specialty Solutions,Power Boiler #5,CFB (Boiler  circulating fluidized bed),Bituminous,,,YORK,42133,322121,,,2590905,mmBtu,,,,28.5,4.145,,545,mmBtu/hr,2590909.091,295.765878
1004396,2012,DOMTAR A. W. LLC-NEKOOSA,B24,S (Stoker Boiler),Bituminous,,,WOOD COUNTY,55141,322121,,,,,,,,19,3,,303.4,mmBtu/hr,1727272.727,197.177252
1004396,2012,DOMTAR A. W. LLC-NEKOOSA,B24,S (Stoker Boiler),Bituminous,,,WOOD,55141,322121,,,,,,,,19,3,,303.4,mmBtu/hr,1727272.727,197.177252
1004396,2013,DOMTAR A. W. LLC-NEKOOSA,B24,S (Stoker Boiler),Bituminous,,,WOOD COUNTY,55141,322121,,,,,,,,18,3,,303.4,mmBtu/hr,1636363.636,186.7995019
1004396,2013,DOMTAR A. W. LLC-NEKOOSA,B24,S (Stoker Boiler),Bituminous,,,WOOD,55141,322121,,,,,,,,18,3,,303.4,mmBtu/hr,1636363.636,186.7995019
1004396,2011,DOMTAR A. W. LLC-NEKOOSA,B24,S (Stoker Boiler),Bituminous,,,WOOD COUNTY,55141,322121,,,,,,,,18,3,,303.4,mmBtu/hr,1636363.636,186.7995019
1004396,2011,DOMTAR A. W. LLC-NEKOOSA,B24,S (Stoker Boiler),Bituminous,,,WOOD,55141,322121,,,,,,,,18,3,,303.4,mmBtu/hr,1636363.636,186.7995019
1004396,2014,DOMTAR A. W. LLC-NEKOOSA,B24,S (Stoker Boiler),Bituminous,,,WOOD COUNTY,55141,322121,,,,,,,,11.32,1.647,,303.4,mmBtu/hr,1029090.909,117.4761312
1004396,2014,DOMTAR A. W. LLC-NEKOOSA,B24,S (Stoker Boiler),Bituminous,,,WOOD,55141,322121,,,,,,,,11.32,1.647,,303.4,mmBtu/hr,1029090.909,117.4761312
1004830,2013,ACE Cogeneration Company,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,SAN BERNARDINO,6071,221112,,,,,,,,44.4,6.5,,1052,mmBtu/hr,4036363.636,460.7721046
1004830,2013,ACE Cogeneration Company,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,SAN BERNARDINO COUNTY,6071,221112,,,,,,,,44.4,6.5,,1052,mmBtu/hr,4036363.636,460.7721046
1004830,2011,ACE Cogeneration Company,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,SAN BERNARDINO,6071,221112,,,,,,,,93.9,13.7,,1052,mmBtu/hr,8536363.636,974.4707347
1004830,2011,ACE Cogeneration Company,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,SAN BERNARDINO COUNTY,6071,221112,,,,,,,,93.9,13.7,,1052,mmBtu/hr,8536363.636,974.4707347
1004830,2014,ACE Cogeneration Company,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,SAN BERNARDINO,6071,221112,,,4509012,mmBtu,,,,49.6,7.214,,1052,mmBtu/hr,4509090.909,514.7364051
1004830,2014,ACE Cogeneration Company,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,SAN BERNARDINO COUNTY,6071,221112,,,4509012,mmBtu,,,,49.6,7.214,,1052,mmBtu/hr,4509090.909,514.7364051
1004830,2012,ACE Cogeneration Company,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,SAN BERNARDINO,6071,221112,,,,,,,,85.5,12.4,,1052,mmBtu/hr,7772727.273,887.2976339
1004830,2012,ACE Cogeneration Company,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,SAN BERNARDINO COUNTY,6071,221112,,,,,,,,85.5,12.4,,1052,mmBtu/hr,7772727.273,887.2976339
1005087,2010,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN COUNTY,6029,221112,,,,,,,,34,5,,389,mmBtu/hr,3090909.091,352.8435035
1005087,2010,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN,6029,221112,,,,,,,,34,5,,389,mmBtu/hr,3090909.091,352.8435035
1005087,2013,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN COUNTY,6029,221112,,,,,,,,7.9,1.2,,389,mmBtu/hr,718181.8182,81.98422582
1005087,2013,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN,6029,221112,,,,,,,,7.9,1.2,,389,mmBtu/hr,718181.8182,81.98422582
1005087,2014,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN COUNTY,6029,221112,,,847895,mmBtu,,,,9.33,1.357,,389,mmBtu/hr,848181.8182,96.82440847
1005087,2014,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN,6029,221112,,,847895,mmBtu,,,,9.33,1.357,,389,mmBtu/hr,848181.8182,96.82440847
1005087,2015,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN COUNTY,6029,221112,,,0,mmBtu,,,,0,0,,389,mmBtu/hr,0,0
1005087,2015,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN,6029,221112,,,0,mmBtu,,,,0,0,,389,mmBtu/hr,0,0
1005087,2012,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN COUNTY,6029,221112,,,,,,,,22,3.2,,389,mmBtu/hr,2000000,228.3105023
1005087,2012,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN,6029,221112,,,,,,,,22,3.2,,389,mmBtu/hr,2000000,228.3105023
1005088,2011,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN COUNTY,6029,221112,,,,,,,,29.6,4.3,,389,mmBtu/hr,2690909.091,307.1814031
1005088,2011,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN,6029,221112,,,,,,,,29.6,4.3,,389,mmBtu/hr,2690909.091,307.1814031
1005088,2012,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN COUNTY,6029,221112,,,,,,,,14.2,2.1,,389,mmBtu/hr,1290909.091,147.3640515
1005088,2012,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN,6029,221112,,,,,,,,14.2,2.1,,389,mmBtu/hr,1290909.091,147.3640515
1005088,2010,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN COUNTY,6029,221112,,,,,,,,36,5,,389,mmBtu/hr,3272727.273,373.5990037
1005088,2010,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN,6029,221112,,,,,,,,36,5,,389,mmBtu/hr,3272727.273,373.5990037
1005088,2015,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN COUNTY,6029,221112,,,0,mmBtu,,,,0,0,,389,mmBtu/hr,0,0
1005088,2015,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN,6029,221112,,,0,mmBtu,,,,0,0,,389,mmBtu/hr,0,0
1005088,2013,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Bituminous,,,KERN COUNTY,6029,221112,,,,,,,,13.3,1.9,,389,mmBtu/hr,1209090.909,138.0240764
